date,btc_close,btc_marketcap,gold_price,sp500_price,CPIAUCSL,inflation_mom,inflation_yoy,log_btc,log_gold,log_sp500,log_cpi,dlog_btc,dlog_gold,dlog_sp500,dlog_cpi,dinf_yoy
2023-10-01,34667.7793605467,677047621125.28,1916.25,4193.8,307.696,0.1366849347166798,3.2512659098611785,10.453565985879152,7.558125430186024,8.341362523152645,5.729112282568492,0.2511628326090616,0.00015656802912822343,-0.02222483997777225,0.0013659160589440944,-0.4359407282580774
2023-11-01,37712.7477716325,737560917365.82,1984.11,4567.8,308.148,0.1468982372211602,3.133346274591186,10.53775345345919,7.592925729856268,8.426786967540222,5.730580187041579,0.0841874675800387,0.034800299670243895,0.08542444438757713,0.0014679044730874224,-0.11791963526999227
2023-12-01,42265.185654866,827811209384.42,2026.18,4769.83,308.741,0.1924399963653789,3.3159099427102934,10.651718991991876,7.613907525876952,8.47006594383429,5.732502737719752,0.11396553853268543,0.02098179602068395,0.04327897629406863,0.0019225506781728186,0.18256366811910718
2024-01-01,42582.6063895367,835231465697.41,2034.04,4845.65,309.698,0.3099685496905202,3.0883429864855705,10.659201148164927,7.61777924209852,8.485836674253092,5.7355976290958575,0.0074821561730509245,0.0038717162215684553,0.015770730418800838,0.003094891376105302,-0.2275669562247229
2024-02-01,61198.382897303,1202008882583.53,2023.24,5096.27,310.967,0.4097540184308634,3.157074141648697,11.021876044904634,7.612455465820658,8.536264178580018,5.739686797224483,0.36267489673970665,-0.00532377627786218,0.050427504326926,0.0040891681286252535,0.06873115516312645
2024-03-01,71333.6479258644,1403108244335.61,2158.01,5254.35,312.345,0.4431338373525273,3.4868349120836584,11.175123415501822,7.67694177972764,8.56681158393843,5.744108346127766,0.15324737059718885,0.06448631390698178,0.03054740535841205,0.004421548903283501,0.32976077043496144
2024-04-01,60636.8567800147,1193544962108.24,2331.45,5035.69,313.023,0.2170676655621095,3.3607951262196734,11.01265818487016,7.754245670597016,8.524305836478437,5.746276670268567,-0.1624652306316623,0.07730389086937617,-0.042505747459992804,0.0021683241408005927,-0.126039785863985
2024-05-01,67489.6117770498,1329961627933.33,2351.13,5277.51,313.175,0.048558732105941,3.244278584003113,11.1197289654176,7.762651342630209,8.57120967455725,5.746762139730255,0.10707078054744024,0.008405672033192424,0.04690383807881382,0.0004854694616884814,-0.11651654221656038
2024-06-01,62678.292079457,1235944779945.39,2326.44,5460.48,313.044,-0.0418296479604118,2.9702579486470926,11.045770447845,7.752094481139117,8.605291976962821,5.746343755740274,-0.07395851757260097,-0.010556861491092029,0.03408230240557053,-0.0004183839899809527,-0.2740206353560204
2024-07-01,64619.2496492185,1275323104043.98,2398.2,5522.3,313.569,0.1677080538199149,2.9414757935583014,11.076267627568864,7.782473734945333,8.616549719156357,5.748019431549252,0.030497179723864676,0.030379253806215978,0.011257742193535591,0.0016756758089773172,-0.028782155088791228
2024-08-01,58969.8983660431,1164522862133.13,2470.15,5648.4,314.062,0.1572221743858515,2.607144490692037,10.984782395507278,7.812034156523047,8.639127598195097,5.749590418646427,-0.09148523206158643,0.029560421577714102,0.022577879038740534,0.0015709870971756246,-0.3343313028662642
2024-09-01,63329.4981294766,1251461875405.87,2570.55,5762.48,314.732,0.2133336729690294,2.4264830315416708,11.056106504790565,7.851875162774968,8.659123216583046,5.751721483044508,0.07132410928328703,0.03984100625192166,0.01999561838794861,0.002131064398080973,-0.18066145915036635
2024-10-01,70215.1856325839,1388607599014.43,2690.08,5705.45,315.631,0.2856398459641696,2.578844053871343,11.159319886172678,7.8973262119306185,8.649177137362495,5.754573809749928,0.10321338138211367,0.045451049155650125,-0.00994607922055124,0.0028523267054199053,0.1523610223296723
2024-11-01,96449.0558127732,1908652965665.17,2651.13,6032.38,316.528,0.2841926173284825,2.719472461284833,11.476770228890139,7.882741243185528,8.704896905051022,5.757411705285736,0.31745034271746064,-0.01458496874509052,0.05571976768852771,0.0028378955358077107,0.14062840741349003
2024-12-01,93429.2028113992,1850183342119.26,2648.01,5881.63,317.604,0.3399383308901438,2.870690967509981,11.444959239281363,7.8815636934848134,8.679589213361188,5.760805323752109,-0.031810989608775486,-0.0011775497007144864,-0.025307691689834044,0.003393618466373205,0.1512185062251481
2025-01-01,102405.0270844454,2029428972448.1,2709.69,6040.53,318.961,0.4272616213901736,2.9909783078999608,11.536691083004078,7.904589516186669,8.706247035423571,5.765068838257551,0.09173184372271415,0.023025822701855603,0.026657822062382763,0.004263514505441712,0.12028734038997957
2025-02-01,84373.0103295802,1673219380516.41,2894.73,5954.5,319.679,0.2251058906888259,2.8015834477613355,11.343002846617738,7.97064712140901,8.691902515208051,5.767317367327168,-0.1936882363863397,0.06605760522234139,-0.014344520215519907,0.0022485290696172555,-0.18939486013862528
2025-03-01,82548.9109608694,1638221363683.2,2983.25,5611.85,319.785,0.0331582618814607,2.381981462805549,11.321146256782384,8.000768589249764,8.632635712426081,5.767648894984615,-0.021856589835353546,0.03012146784075398,-0.05926680278196983,0.0003315276574467063,-0.4196019849557864
2025-04-01,94207.311297523,1870909932833.95,3217.64,5569.06,320.302,0.1616711227856226,2.32538823025783,11.453253072175983,8.076403450567172,8.624981557458726,5.769264300741731,0.13210681539359825,0.0756348613174076,-0.007654154967354998,0.0016154057571160507,-0.0565932325477192
2025-05-01,104638.0912550028,2079433767578.83,3309.49,5911.69,320.62,0.0992813032700379,2.3772651073680877,11.55826292546008,8.10454937794994,8.684687025529286,5.770256621261527,0.10500985328409662,0.02814592738276822,0.05970546807055932,0.0009923205197965856,0.05187687711025779
2025-06-01,107135.3345105601,2130649407200.56,3352.66,6204.95,321.435,0.2541949971929469,2.680453865910226,11.581848122757483,8.117509339594932,8.733102639588514,5.772795345943155,0.023585197297403937,0.01295996164499158,0.04841561405922867,0.0025387246816279685,0.30318875854213845
2025-07-01,115758.2039287926,2303212731755.83,3340.15,6339.39,322.169,0.2283509885357748,2.742618052167134,11.659258845711543,8.113770995141955,8.754537828291317,5.775076252582087,0.07741072295405971,-0.0037383444529766052,0.021435188702803032,0.002280906638931768,0.06216418625690778
2025-08-01,108236.7098959993,2155311534755.2,3368.03,6460.26,323.291,0.3482644202266627,2.9385917430316155,11.592075866004265,8.122083282685967,8.77342484364475,5.77855284642247,-0.06718297970727782,0.00831228754401181,0.01888701535343351,0.0034765938403831242,0.19597369086448158
2025-09-01,114056.0836474993,2272962850720.1,3667.68,6688.46,324.245,0.2950901819104068,3.022571584713329,11.64444556822326,8.207314588567366,8.808138932303615,5.781499402877198,0.05236970221899462,0.08523130588139871,0.034714088658864384,0.0029465564547281886,0.08397984168171346
2025-10-01,109556.1608701478,2184893745051.09,4058.33,6840.2,324.654,0.1261391848756288,2.8587179332828505,11.604192581417195,8.308526837927108,8.830572249955205,5.782759999839628,-0.04025298680606504,0.10121224935974205,0.022433317651589846,0.0012605969624299718,-0.16385365143047848
2025-11-01,90394.308947817,1803803900068.52,4087.19,6849.09,325.063,0.1259802743844185,2.6964439164939518,11.411936590281506,8.315612971350843,8.831871075716036,5.784019009697846,-0.19225599113568848,0.007086133423735319,0.0012988257608306242,0.0012590098582174747,-0.16227401678889875
2025-12-01,87508.8250795458,1747516285032.25,4309.23,6845.5,326.031,0.297788428704604,2.653304114557753,11.379494925311826,8.368514512844872,8.83134678107381,5.786992468870287,-0.03244166496967971,0.05290154149402859,-0.0005242946422256978,0.002973459172441295,-0.04313980193619882
